model_name,language,proficiency,prompt_id,prompt_style,prompt_topic,run_id,generated_text
lilygoulder/de-en-beginner-learner-english,German,beginner,C1,basic,family,2,"I would like to say that my mother has to be a little older than me and she's neither a big nor slim. My sister doesn't know how much this daughter live, but now she got married in a small family. She's also not interested in big-income families because she wants to have a lot of jobs. But they're not interested anymore and if you want, they can afford it more than a normal pensioner. This is why I'm looking forward to hearing from you soon. Best regards, Katharina. Werner. He's a nice person but I think he isn't a good guy too, so I'd like to tell him something about him, so he hasn't always been able to do his job in a high school. But she didn't get up at all and now she's just having one child. They don't get enough money because of financial problems. So I think we are going to take care of the future, too. We are still living there! All the best, Sabine. See you later..., Linah H. (Donna). Yours sincerely, Linda Nguyen. Thank you. Yours sincerly, Linda Nbuyen. He's very kind, but it's not only hard to make changes, but also easy to find. If you don't see the other parents then you will be happy with your family, I am sure you'll never forget it!"
lilygoulder/de-en-beginner-learner-english,German,beginner,A2,mixed,hobbies,2,"I like to participate in sports such as football, basketball and baseball. In my opinion it is a great sport which I think about all of us. There are many different kinds of sports like golf or soccer. They offer different types of music, such as basketball or badminton. A lot of people prefer playing football because they feel better at their home and on the other hand they often have problems with the equipment but they also like doing yoga. On top of that there are so many restaurants and bars for everyone who does not need these kind of sport. I'm looking forward to hearing from you soon! Best regards! Natalja N. Weber, Bastian Brandt, Michael Mller, Thomas Aschoff, Michael Frster. The best sport I've ever heard since years. You can't imagine what this year? All three things I found out are very important for me. And how many people can do after that? Let's go along when I will tell you why I want to improve my educational education. Regards, Grit Ruthera Schillinghausen, Johanna Ziegler, Melanie Dittner, Sebastian Bock, Sascha Frster. In the end, I'd be glad if you could spend more time outside. Please let me know if you'll be interested! Best wishes, Dominique Khlmann"
lilygoulder/de-en-beginner-learner-english,German,beginner,B2,mixed,holiday,2,"I want to visit a beautiful beach in the summer, but I have a little time in this autumn and a little bit of fun! But it is very relaxing, because I have been travelling around the world. It was a dream for me. At first I visited the beach. In the evening I made some chicken sandwiches and made a lot of dessert. My favorite food was my coffee drink. Then we had a dinner with Pierre LaRouche. I hope that's not enough! See you soon, Natalja"" bye Maria Gleb. xxx@gleb.com We went on camping in the summer! Best wishes to you, Dominique"" bye! Monika"" bye Sabine"" bye Birgit"" bye. Daniela"" bye Manfred"" bye, Julia"" bye Sandra"" bye Gleb.com"" bye... bye Kerstin"" bye Kerstin."" bye Martina"" bye Susanne"" bye Andrea"" bye"" bye Lisa"" bye Karin"" bye Martina.orgay to our holidays! Greetings from your friends! Bye Sabine"" xxx@gfr.de Bye Kathi"" bye Brigitte"" bye... bye Sandra.orgay or bye"""
lilygoulder/de-en-beginner-learner-english,German,beginner,C2,mixed,family,2,"I think that's not easy to understand. My mother and me are both very happy. My parents have got an average income of $35.000 each year and my father is also taller than me. We have also in our last years a lot of family with a small family. They earn a little bit more money than me. It will be much better if we get this job. We would like to have children who love to live there. Kind regards,Kerstin Heinenbach, Petra R.A. from Germany, I''m looking forward to hearing from you soon.Yours sincerely,Kirsten Khnel, Maryanne Schielehner from Germany.Have fun with you!See you later!Bye!Sabine.Ursula HeinenbachKerstinHansjakowski,Lucy Ruschke from Germany.Let me know what you mean.Your wife Anja Bastian from Germany.Kind regards,Nadja Mller from Germany.Best wishesJane Ruschke,Sebastian HeinenbachI can't imagine how old your first child lives.You always wanted to visit a young man. I am sure we could study and work together but it wasn''t hard for us.Kind regardsKerstin"
lilygoulder/de-en-beginner-learner-english,German,beginner,A3,l2t,hobbies,2,"! You don't like football or badminton, it's going to be boring, so you'll have a lot of fun. I'm sure that my friends are also very friendly with me. The first time we started playing soccer is not allowed but if we will start playing sport they should remember all things. That's why I want to make some sports in our city. On Saturday morning we eat out in a restaurant and then go shopping. But after this we'll see them in a big bar. The last thing I could do is swimming because it's too dangerous. Maybe we'll stay there on weekends? See you soon! Kerstin Heinen, Christian Nehalf, Katharina Schewe, Martina Ziegler, Sabine Hegering, Susanne Khnelke, Tanja Mllermann, Sabine Aschofferschekner, Ursula Krause, Sebastian Bockbach, Wolfgang Frsterberg, Tanja Leutzfeld, Michaela Paltrowski, Tobias Mllermann. Best regards, Katharina Aschoffersches, Stephanie Lfflermann, Kerstin Khnelkes, Heike MllermannThank you for giving me your interest!Best regards,Kiels,Ursula Rietholdmann,Ursulla Mllermann"
lilygoulder/de-en-beginner-learner-english,German,beginner,B3,l2t,holiday,2,"I'll visit the city of Hamburg and observe a famous festival. We arrived at this year with an amazing hotel near the beach. It was very exciting! The hotel was so beautiful and we had enough room for swimming. After a long time we could go sailing. So far, that evening we were able to enjoy the cold weather. This event is one of my favorite holidays. So we are sure that it's really cool and windy. What will be the best? Love Sabine. See you soon! Anna. See you later! Ursula. See you next week. Yours sincerely, Nadine. See you again! Linda. M. Mller. See you then! Yvonne. See you. Nicole. See you! Simone. See you tomorrow night. Michaela. See you first time. Sabine. See your new friends. Bye. Ursula. See You soon! Andrea. See you back from Germany! Achim. See you, Lisa. See you now! Daniela. See you today! Manuela. See your wife. Bye! Katrin. See you here! Daniela.See you soon! Kerstin. See you right! Bye. Martina. See you there! Goodbye! Sabine. See we are still in a great city! Bye! Sabine"
lilygoulder/de-en-beginner-learner-english,German,beginner,C3,l2t,family,2,"I like to explain my opinion that this book's topic was very important to me. For example I would like to say that I have two children. They are both happy, and as my parents were not able to know all the other things they had. They also need a lot of time, but there is no way to learn more about them. And this book makes me feel better. The most important point for me is that it has been written before, but that the whole family is still alive. What do we want to do? It seems to be a good idea, because the older generation had a similar situation. My main reason why I think that my brother had a bigger family than our father and we could spend more time with him to find out what he liked. Moreover, his name is Gudrun. He was born on September 16th 2010 at his home town. There are many different families with little family, but also we can't afford a baby, so we could get a child from now. Furthermore, we could get some friends from other countries. So I am sure, it will be great if we can see where our parents live together, how they love each other, which means they are all-one-two years old."
lilygoulder/de-en-intermediate-learner-english,German,intermediate,A1,basic,hobbies,1,"I have to say that there are so many things in my town, but it is not a good idea to go swimming or surfing the internet. We are going to go sailing because it's too dangerous for me. But this is what we could do. We also like dancing in our own village. It will be very exciting, if we will play together. It should be fun. Therefor I would like to visit the museum or maybe to listen to music. I hope all of us enjoy sports, too. What do you think about this? Yours sincerely, Ute Schleicka Mller (Sabine Khlig) (Hirteen years old), Katharina Sohl (Gabiya Gleb) (Lucy Tietz) (Wolfram Ahlenbach) (Kelly Mller), Sabine Schleick (Thank You!) (Heinz Fahnmann) (Natalie Claudwig) (Karina Ziegler). I am really looking forward to hearing from you. See you soon! Ursula (Maria Nessels) (Jana Racholda) (Katharina Schleicks) (Claudwig), Katrin (Katharita Schleicks)) (Tatjana Racholds) (Friedz Mller), Michael (Klaus Heyer) (Lehrer/Lehrerin) (Christin Schwenninger) (Beate Schleicks)."
lilygoulder/de-en-intermediate-learner-english,German,intermediate,B1,basic,holiday,1,"I've been in London for some time. My favorite holidays is the autumn festival. We took a tent and made a big shower. In the summer we had a little party. It was really great! But unfortunately it wasn't enough to go out. I don't know what I can do now but I'm very happy. See you soon. Regards, Maria Lffler, Martina. Nice to meet you again, too. Best wishes, Sabine. Sascha. Sabrina. Greetings from Berlin. Yours sincerely, Achim Greeting. Greetymoon. Tanja. Greetike. Greetys dearly. Greetisabeth. Greeti. Greets from Germany. Goodbye, Achim. Greetie. Greeties from Germany. Bye. Kerstin. Greety. Greetou. Greetyna. Greetuebke. Greetig. Greetiy, greetie. Thomas. Greet's nice. Bye! Greetie, bye. Greetory. Greetor's new year. Greetown. Greetail. Greetery, bye! Greeting. Bye Greetie."""
lilygoulder/de-en-intermediate-learner-english,German,intermediate,C1,basic,family,1,"I'm talking with my boyfriend in our last newspaper. His name is Bobo and he's taller than his father. He has long straight blonde hair but short brown eyes and big blue eyes. He's very handsome and thin. My sister has short brown hair and white eyes. She looks like my mother, who is fairly tall and thin. I think we are both as people, because they aren't good at me. But it would be nice if we had a lot of fun. Maybe we could make this party together. See you soon! Chris S. Mller I am writing to you. Bye! Amy. Karin Lffler. Manager of a big company. Goodbye, Tanja. Daniela. We are looking forward to hear from you soon. Best wishes, Paula. Anja. See you! Birgit. Thomas. We are just two months old now and a little bit younger than us, so we'll love you. Kind regards, Nadine. Greetings, Susanne. Yours sincerely, Sonja. Sabine. Ziegler. Goodbye. Katrin. Best wishes bye. Tanja. Greetie. Kerstin. Best wishes for your interest. Ursula. We're all three years old. Let's go out."
lilygoulder/de-en-intermediate-learner-english,German,intermediate,A2,mixed,hobbies,1,"I like to meet my friends and play soccer, but in my town is not a good place to go sports. I don't want to drive by car or swim because it's dangerous. It was a pleasure for me. In the afternoon we eat out in our garden, eat together with friends. We are playing tennis every evening and we have a lot of fun. I like to see my friend Peter and his wife. I love swimming. I like walking and playing badminton, but sometimes I think we can learn different languages and different types of music. I hope I can make some changes too. Yours sincerely, Naela Heinenbach. Naela Jansen. Naelas Tennis - Live at La Maison restaurant. I'm looking forward to hear from you. Bye. Naella. Bye! Naela. Sabine. Sabine. Thomas. I'm very happy about your time. Please let me know if you can come. See you soon. Nael. Anja. Naelja. Sabine. Best regards, Sabine. Sabine! Sabine. I'm not sure why I should try to reach my goals. Have a nice day in your town. What do you mean? Naela"
lilygoulder/de-en-intermediate-learner-english,German,intermediate,B2,mixed,holiday,1,", I'm very happy to hear from you and have a good time in Oslo. I hope that I can give you some information concerning your holidays last year. So far I have not been able to tell you anything about my trip with the hotel near Paris, France or abroad. But I haven't visited any other country like Turkey but I will come back at this moment. I really love it! I'll be glad if we are going to visit this place! Bye! Nina, I'm so sorry. See you soon! Best wishes and see you soon, Sascha. Kerstin. Michaela. Martina. Sabine. Olaf. See you next week. Best regards. Karin. Heike. Yours sincerely, xxx@gmx.de. Yours Daniela. Tanja. Peter. Anna. I don't know why you should stay there for more than two weeks. You're right? Yours sincerly, Katrin. Sabrina. Tanja. Bye! Nadine. Ursula. Franky. See you again tomorrow evening...Love, Sascha. Christian. Greetings Anja. Greetays Martina. Sabine, I'm fine, thank's for your invitation. See you later! Kerstin. Monika. Katharina. Greetay. Michaela"
lilygoulder/de-en-intermediate-learner-english,German,intermediate,C2,mixed,family,1,"I would like to give up my own home, because it's very interesting and rewarding. But i think that everybody knows what to do at school. I don't want to talk with people and I think they can learn in different situations without having to be involved. As long as we can help us understand our society and our environment, I'm sure that my brother will find his way through the work of some other young people. My mother also wanted to live in the middle of her life. I'm sure she will get used to working in this field of development. We need your support, but I really love my job. With kind regards, Christiane Mller Mller. Kind regards, Christiana Nastweg. Ines Nastweg 1. The first step is to take care of the children, so if you are going to meet them on time, then they'll see that they're going to know eachother. It sounds really exciting, isnt it? Please let me know if you are interested. Best wishes to all. Bye! Juliane Mller. Kerstin Schewe. I'm looking forward hearing from you soon. Yours sincerely, Christiane Nastweg""... I'm looking back to the next week. What do you think about the last days? I am happy to hear from you. Let's go out together and I hope you come! Yours sincerly, Christiane."
lilygoulder/de-en-intermediate-learner-english,German,intermediate,A3,l2t,hobbies,1,"I like football, because it is very exciting. It's not only fun but also interesting. In my town there are many things to do. The most important thing is that we can get up with all kinds of sports on a daily basis. We have lots of friends from everyone, so I think that is why don't you try to make music. So we need some dance classes. The best of all is to go to salsa or ballet. You will learn about other cultures. But the most famous festival is the festival of Tenerife. I'm sure you'll love this Festival. We're going to listen to pop and dance music. Maybe maybe you could come back. Best regards Werner Schobertsdorf! Kerstin Mller, Stefan Riethmann, Chris Lffler and Sven Heinen. And finally, we are going to play soccer. See you soon! Franke. Karin S. We're having a great evening in Hamburg. Bye! Kerstin. Sabine Ziegler. Your friend Christian. She's playing the piano, she likes it. Kind regards Kerstin. Anja. Her name is Ute. I'm wearing red trousers and blue jeans. She loves her dancing too, she doesn't like scuba diving, she's always funny, isnt she? She is a good singer, she's happy. Greetings"
lilygoulder/de-en-intermediate-learner-english,German,intermediate,B3,l2t,holiday,1,"I'm so happy that we can see us in Germany again at the same time. We are a very beautiful holiday destination and for the reason of our travel experience it is my best wish. Best wishes, Peter Gupta, the Travel-Hugh-Boarder and The Tourism-Consultant. Best regards, Thomas""  Sincerely yours.Hi! Natalie.I am really pleased to hear from you.Best wishes,Thomas""Benedykt""Sincerly,Sebastian""Kerstin""Florian""Steffi""Ralf""Benedys next holidaysSabine""Carson""Thursday,August 29th See you soon,Chris""Jun""Gupta""Petra""Sincersee,Michael""Ralfsdorf""Ute""Benedies,Bye!Sina""Kerstiner""Natalie""Tobias""Eric""Sincomments?Kind regardsLinda""Kerstistation""Goodbye""Ralke""BenedaysBenedyken""Dear Tim""Werner""Luise""Best wishesMaria"
lilygoulder/de-en-intermediate-learner-english,German,intermediate,C3,l2t,family,1,"I think that we can do something about our family because it's very important to learn something from others in different way. One of my favorite subjects are housework, so if I don't know what is going on in my life, we could go there for example to a school with my brother in my house. But the same time I'm talking about how much money I can buy, but not all things like clothes and clothes. I also love eating out, because I enjoy reading books every day. I want to talk more with people, too, than make friends. Maybe maybe a couple will come back together again at home or get married soon! My husband is called Peter. He has long, straight blonde hair and blue eyes. His name is Roland. He likes to play guitar and he always doesn't like hearing the sound. It seems to be an exciting place in his life. But even when we're happy with him we won't find any other friends, so he thinks he wouldnt wear any kind of sunglasses. He wants to sing a song, that was good enough for him, because he didn't like earrings or earrings. What does this mean? I am sure, you'll see me next week..."
lilygoulder/de-en-intermediate-learner-english,German,intermediate,A1,basic,hobbies,2,"I like running, swimming and going surfing because it is boring. I like football or baseball because it's very interesting. I like reading books but I don't like playing badminton or tennis because it's not so exciting. It's very relaxing and fun. In my opinion it's not too difficult to go scuba diving. My favorite sport is sports such as sailing and skiing. The best thing is that everyone likes running in this country. We all have some friends who can play a lot of games. See you! Your Friends at www.john-tiles.de. We are looking forward to hear from you soon. Yours sincerely, Sabine Havelfeld. Thank you for your email. Kind regards, Sabine. Michaela Heffler. We're happy to see you there, if we could make our trip into the world. Bye, Chris Shlmann. Good luck. Martina Mller. Greetings bye, Sabine. Thomas. Our company has made a great holiday together with us. See you later on Monday, June 29th, 1pm. You are here. What about being at home? See you! Karin. Greetays Thomas. We're looking forward to meet you. Best wishes, Sabine"
lilygoulder/de-en-intermediate-learner-english,German,intermediate,B1,basic,holiday,2,"I have found a really amazing holiday for you. On the first day we went in a great hotel near the sea. It was very interesting and very relaxing. The weather was warm and sunny but also the weather was cool. Then we had a wonderful party with all of us, to eat together. After dinner we took a shower and washed our dishes at night. We visited each other, they were very friendly and tidy. Finally we met a little girl, who lives there in his own family. She is still living. She has got her mother in the house of a big estate in London. In summer she goes to the beach and watches movies at night. I hope you will enjoy it! See you soon. Sabine. Greetings Martina. Greetie. Greets Anna. Greeties. Greetys. Greetor. Greetines. Greeting. Greetays. Greetians. Greetials. Greetiens. Greetianja. Greet's daughter. Greetisdank you. Greetiella. Greetish. Greetios. Greetia. Greetien. Greeti. Greetinay. Greetig. Greetischeske. Greetike. Greetja. Greemina. Greetio. Greetias. Greetich. Greetiestel. Greetiker. Greet. Greetikennords. Greetistsohn. Gre"
lilygoulder/de-en-intermediate-learner-english,German,intermediate,C1,basic,family,2,"I'm talking with my wife on this day in her last meeting. She was born on August 27th at 8 pm. It's not only because of its size but also because of their beautiful nature. My husband lives in London but he has long straight brown hair and big green eyes. He likes to play football every afternoon but she is very taller than me. I think that it's also worth doing so much money. And i like my family and even more because they can't afford me. I don't like my family too, nor do we all want to see our daughter. Please let me know if you are interested! Yours sincerely, xxx@gmx.de. Thank you for your interest! I am happy to hear from you soon. Kind regards, Nadine Ziegler, Anna Ettner, Katharina Ziegler. I look forward hearing from you. Yours sincerly, Johanna Schewe. Martina Schewe. Thomas. Heike. Greetings, Sabine Lffler. Sascha. I am looking forward to hearing from you again. Best wishes. Bye! Anja. Sabine. Greets, Linda. Sandra. Greetlich, Katharina. Your friend. Tanja. Goodbye. Manfred"
lilygoulder/de-en-intermediate-learner-english,German,intermediate,A2,mixed,hobbies,2,"I would like to discuss my topic in a few articles, but unfortunately it is not possible for me to answer them as much as in other parts of Germany, except that there are some things which I have already mentioned before, such as a swimming pool and the swimming pool at the weekend. I think I should be able to make a lot of sports when you meet friends or listen to music. I also want to tell you something about a lot of different kind of sportive activities. Please find enclosed a budget outline including all my personal experiences, my finances and savings per year. My last point is, if there are more than enough opportunities for sports on this website you will get more information. Please let me know what I need in order to show myself with my name and my address. Best wishes, Jannik Ehlertner, Thomas Hoyerswerder, Daniela Mller, Frank Wieland, Achim Nast and Ralf Lffler. We are looking forward to hearing from you soon! Best regards, Stefan Dsseldorf, Werner Wieland and Sebastian Vetter. Regards Markus Mller, Matthias Waldbach, Stephan Ruckelberg, Michael Weber and I'm looking forward to hear from you. Best regards, Sascha Seefeld"
lilygoulder/de-en-intermediate-learner-english,German,intermediate,B2,mixed,holiday,2,"I have been vacationing since two years. But my dream is to travel a lot of times and see the world. And this trip will be a very interesting experience for me. See you soon!Nataliektner@gmx.deHelloAnna. I'm fine, thanks. What's your story? I hope, that we are in Oslo. There was a great holiday every year. After a few days we went to a hotel and after several days it became so exciting. So we visited the beautiful beach which is called the Great Wall. It was really amazing there. See you soon!Sabine.Natalieksandra.Telephone number ########## ######Yours sincerely,Johannes SchillinghauPhone xxxxxxxx@gmx-net.deEugen.Karl-Heinz.comBestwishes,Lena.Munichthel.RegionalBenedyktnerDrsula.Greetings,Ute.Natalieson,Bernd.Natalja.Ralf.SabinePetersenbach.Natalina.Ralfsdorf.Natalia.Katharina.Nataly.Natali.Natalielaylor.Natalion.Germany"
lilygoulder/de-en-intermediate-learner-english,German,intermediate,C2,mixed,family,2,"I would like to write up my autobiographical essay in an article, because it's quite interesting. In this essay we have some ideas why i would want to find another person who wants to live and work with my wife. Firstly, i think, my daughter is very beautiful and not a little bit shy but also dangerous. Secondly, my son is really intelligent. He's always he's happy and friendly. Furthermore i would love to talk about his life. The last two topics are discussed. One reason for me that i had a lot of fun when i got married. I would prefer to do something new at home with my husband. It seems to be more exciting than it is with him. Finally, my mother is very nice and she has a strong sense of humor and affection. In the end i would like to make friends. I look forward to hearing from you soon! Best wishes, Natalja Heinen - Manager for Big Family! See you next week. Love. Daniela Lffler - Manager for the company of Big Family. Please do not hesitate to contact me if you need more information. Sincerely, Nadja Mller - Manager of Big Family: www.my-girlfriend.com. Yours sincerely, Sabine Nast - Manager of our company."
lilygoulder/de-en-intermediate-learner-english,German,intermediate,A3,l2t,hobbies,2,"I like playing football, football or badminton because it's always very interesting and exciting. I like sailing but it's not so easy for me too. You should stay in a sports club. I think that is great. I don't know how much sport there are going on in my city. In the evening we will go dancing together. We have fun and dance music. It'll be great if you get up at 10 o'clock. I'm looking forward to hearing from you soon. Yours sincerely, Christian Sandner 1st September 2008. All things needed! You mustn't wear sunglasses anymore. You can wear clothes and shorts. The next time, you need sunscreen. Have fun! Bye, Daniel""...Bye! Paul.""I am looking forward to hear from you again.Best wishes,Sascha""Sabine""Sabina""Tim""Greetings,Bernd""Sabry""Michaela""Best regards,Daniel""Thomas""Best regardsHorst""Kerstin""Kind regards,Berthold""Diane""Best regardsAlexandra""Best regardsSteffi""Best regardsKerstin,""Best regardsUrsula""Best regardsMichaela""ReferencesLinda""Best regardsJohn""Best regardsChris""Best regardsJulia""Best regardsEugen""Best regardsMartin""Best regardsJohanna""Best regardsRalf""Best regardsPetra"
lilygoulder/de-en-intermediate-learner-english,German,intermediate,B3,l2t,holiday,2,"I was visiting the Netherlands last weekend and we were having a wonderful stay at the beach. But we had a great time here. It took many days for my passport to go out with friends. We enjoyed this vacation because it was very relaxing. In the evening we got a shower and brush our teeth. I went to the bars and drank some coffee. The weather was good! And when we came back home we didn't have enough money. All the best. See you, Katrin. Bye Sabine. Nadine. Cheers, Tanja. Nicole. Cheers. Sascha. Cheers. Bye. Thomas. Cheers! Anja. Cheers? Cheers. Heike. Cheers! Bye. Cheers... Cheers. bye..Cheers. Martina. Cheers.... Cheers. Thomas. Thomas. Greetings from Germany. Nice to meet you. Bye. Olaf. Cheers again. Let's go out together with you and see you soon. Best regards. Ursula. Cheers and Michaela. Cheers!! Cheers! Cheers. Bye! Cheers! bye. Cheer. Buying your suitcase. Best wishes. Bye Ursula. Cheery. Cheers"
lilygoulder/de-en-intermediate-learner-english,German,intermediate,C3,l2t,family,2,"I am looking for an interview with my sister, her husband and me. She is neither very shy nor easy-going. My son is fairly ambitious but his father has not enough to do it, so he must be careful when they are unhappy. His name is Irmgard. He is tall and thin, but his wife is also thin. She is quite smart and hard-working. Sometimes she doesn't like being a bit lazy because she isnt good at speaking English. But sometimes she is too difficult. I think that's really important! Yours sincerely, Kerstin. Mller. Thiefes. Sabine. Wentembermentary, August 28th 2011 at 1pm The survey of our company has been conducted over four years. We feel good in this job. Unfortunately we don't pay attention on the fact that the sales are not reliable. Furthermore we would get more money for new products if there were any problems. As we can see our new product is just as expensive as the old one. We look forward to hearing from you soon. Best regards, Sven. Gabyel, Daniela. Nastie. Rinaldo. Havel. Greetings, Karin. Ewald. Horst. Vossmann"
lilygoulder/de-en-advanced-learner-english,German,advanced,A1,basic,hobbies,1,"I want to go swimming or walking with my family. I like sailing because it's fun. In spring I'm going to swim, but it is not easy for me. We play soccer every day at 8pm. I love swimming and dancing. I hope that we will enjoy our sports. Please find enclosed a budget outline including all necessary information about my daily activities. You should make up every morning. If you have any questions please email me. Thanks! Bye, Sabine. Mller. Dusseldorf is very good for your situation. I am happy to hear from you soon. Best wishes, Thomas. A.S.: Hamburg is great. I wish you good luck. Greetings, Christian. Mller, Susanne. I am looking forward to hearing from you. Kind regards, Ursula. Mller! See you! Klaus. Goodbye. Uhlen. Uhlen/Uhlen. Uhlmann. Khnelbeck is very good. You are well organized. You can do some sport like basketball and football, but also baseball. I am glad to meet you. Best wishes for you. Sabine. A.U. I am going to go running with my family and my family. You can dance, sing, play soccer and listen to music. Best wishes..."
lilygoulder/de-en-advanced-learner-english,German,advanced,B1,basic,holiday,1,"I would like to thank you for giving me a wonderful vacation. On the first day I will go by boat and meet my friends in the great hotel of Oslo. On the second day I'll make a trip to the beautiful beach. It is very nice when it comes to. Then I hope you can come! Bye Sabine. Thank you for your help. See you soon. Yours, Daniela. I look forward to seeing you there. Best regards, Daniela. Good luck and good luck at your visit. See you later. Monika. Greetings from Berlin. Greets all! Bye Katrin. Sabine. Greetie. Greeties from Berlin. Bye Tanja. Greety. Greetymoon. Greetays from Germany. Bye Kerstin. Greetay from the UK. Bye! Greetings in Berlin. Greetown from London. Greetery, Anna. Greetely yours, Sebastian. Greetly, Sebastian. Goes back to New York, where we had many holidays. See you then! Greetighe. Greeting. Greeti. Greetily yours. Greetime. Greetyna. Greetbye. Greetighove"
lilygoulder/de-en-advanced-learner-english,German,advanced,C1,basic,family,1,", I would like to tell you something about my sister. She lives in Berlin, Germany and she has some problems with her language skills. My mother likes her English because it's very difficult to speak Russian and Italian. So my brother does not like his languages but he doesn't like using the same word in different contexts. He is able to communicate with other people at all times. But sometimes, if we are married, we can make a lot of money from our daughter. If you decide, don't be anxious. We need more time on our feet. We could start with a booking trip to Florida next year. It will take two weeks. This makes me feel better as my husband. I hope that I see us soon, and also I think we could meet this wonderful couple. Best regards Kerstin Mller, Hamburg City Marketing Manager, HR Office, HR Phone ####/###. Thank you for your attention. Sincerely yours, Sabine Mller. Your parents-in-law.de. See you! Sonja Lfflerbach, Head of IT Department, Hamburg. My son, Daniel, lives in Hamburg. His name is Stefan. I am a secretary. I'm a manager and I work in office. The biggest problem I have is that I love my job. Please write back as soon as possible."
lilygoulder/de-en-advanced-learner-english,German,advanced,A2,mixed,hobbies,1,", I want to speak German and English but I don't like my language. We are on a boat trip to Florida and we have another interesting place where I can swim. I also like to watch football or badminton and so I think it is very exciting. In my opinion, there are many things which could help me with this sport. Please give me a brief history of my home town. Please tell me what will be done if you get some information about that. I'm looking forward to hearing from you soon! Best wishes, Manuela Lfflerhaus, Regionalnachrichten.com. Yours sincerely, Daniel Mller 1. Juli 2010 at 10:30pm. I'm glad to hear from you again! Best regards, Alex Sohlkowski 2. August 2011 at 11:00am. I've heard of our first meeting in Berlin last week. It was really good for us. I hope everything goes well for us. Best regards, Daniel Mllisfeld 1. August 2011. You're not alone? Please let me know how long you'll go to meet you soon! See you, Anja Khnel 1. September 2011 at 11.00am. We're having a great weekend in London. Take care!"
lilygoulder/de-en-advanced-learner-english,German,advanced,B2,mixed,holiday,1,"I'm fine thanks for your mail. How are you? My best friend and I can tell you something about my holidays in the last few days. We had a great time here, when we were in our hotel in Oslo. On Tuesday evening I was visiting London. I would like to visit some other cities of Europe. In the night I went out with my friends from all over the world. It's amazing! See you soon. Bye Ursula. Gleb. Thank you very much. Best regards Katrin. Sincerely yours Sabine. Yvonne. Bastian. Bastian :-) Greetings to you. Your friend. Ursula.Blauer Name! Greets Christian.Blafermann.Blafflerweg 351994 Hamburg-Holland.Germany.Blaertnerweg 3423599 Hannover-Hollandsbek.Holland,Germany.Greetings to be on vacation.Thank you for your good luck.Best regardsRalf.Blafers,Thomas.Blaultmann.Kerstin.Natalie.Blauesterweg 351199358 Rostock-Hollanden.Hollandsburg.Hollas you?Love,Thomas"
lilygoulder/de-en-advanced-learner-english,German,advanced,C2,mixed,family,1,"I am writing to you this article because my mother is very tall and fairly thin. She's not really thin. She is also tall and fairly small but she has a lot of advantages. The size of her hair is smaller than your normal size. That means, she doesn't look like me but she can be as friendly as any other person in her familiy. In addition, she is also quite tall. The size is not too small, and it is easy to live with them. If you are interested, please feel free to contact me if you need more information. Thank you. Yours sincerely, Lina Schleriker 1/2 pm, Stuttgart Germany Phone xxx@gmx.de or #### ##########. Kind regards, Lina. Lina Schmann 2/3 pm, Stuttgart City Germany Phone xxx. See you next time! Greetings Monika Sacher 1/4 pm, Stuttgart. Stuttgart, Stuttgart Germany Office Manager. Regards, Lina F. 1/5 pm, Stuttgart USA Department of Education and Qualification. Greetings, Sascha. Lina. 3/6 pm, Stuttgart/Ralf. 8/7 pm, Stuttgart, Stuttgart UK Department of Health and Human Services."
lilygoulder/de-en-advanced-learner-english,German,advanced,A3,l2t,hobbies,1,", I like  surfing in Germany. In this summer it's very exciting. But I love dancing, because it is too dangerous for me. I don't like going sailing or sailing but I like playing a guitar. In autumn the weather is sunny and warm. I go swimming and I play football. At night my wife does gardening and flowers in her garden. She sets the table and the music is great. The weather is usually sunny and windy and we have fun. We are always looking forward to see you next week. We can play the piano with you when you come back. See you soon! Sabine S. Heydrich. Ines Gersloh. Ines Ehlmann. Ines Lffler. Ines Dsseldorf. Ines Mller. Ines Heinen. Ines Greiner. Ines Pielke. Ines Uhlenhorst. Ines Bensen. Ines Waltersdorf. Ines Slaweber. Ines Wichelhagen. Ines Schleiheim. Ines Hoffmann. Ines Zemina. Ines Rendsburg. Ines Schwennig. Ines Oksana. Ines Weber. Ines Krause. Ines Atsen. Inewersweiler. Ines Blomberg. Ines Fuerth. Ines Gronau. Ines Wernigerode. Ines Oberhaching. Ines Oldenburg. Ines St"
lilygoulder/de-en-advanced-learner-english,German,advanced,B3,l2t,holiday,1,"I'm very happy that you are looking for a holiday in the Baltic Sea. My favorite vacation is in Germany. We had a wonderful holiday last year. The weather was warm and sunny, it's cold and windy, but we don't like hot air. But we can go out together and enjoy my time here. It was a great day! So far so good, because I went sailing in Europe during the spring holidays. That was a dream of me! See you soon! Best regards, Sabine, Naela. Good luck to you! Naela and Naela are my best friends in this exciting world. We will stay at home for another day next week. Bye, Naella. Goodbye, Nael. Naela is beautiful. See you! Nailah Naela, Nael and Nael. It's very interesting, too. In summer we'll take a tent, a sleeping bag, a flashlight, some bottles of water, sunscreen and shorts, sunglasses and sunscreen. See you again! Naella, Naelas. Thank you for coming. Naella! See you. Nael. Yours sincerely, Kerstin, Nael"
